section-id,file-id,url,heading,code-khoi,code-david,code-evan,Codes with >= 2 votes
5580,488,https://github.com/sebhildebrandt/systeminformation,#### 2. System (HW),3,3,3,3
5581,488,https://github.com/sebhildebrandt/systeminformation,#### 3. CPU,3,3,3,3
5582,488,https://github.com/sebhildebrandt/systeminformation,#### 4. Memory,3,3,3,3
5583,488,https://github.com/sebhildebrandt/systeminformation,#### 5. Battery,3,3,3,3
5584,488,https://github.com/sebhildebrandt/systeminformation,#### 6. Graphics,3,3,3,3
5585,488,https://github.com/sebhildebrandt/systeminformation,#### 7. Operating System,3,3,3,3
5586,488,https://github.com/sebhildebrandt/systeminformation,"#### 8. Current Load, Processes & Services",3,3,3,3
5587,488,https://github.com/sebhildebrandt/systeminformation,#### 9. File System,3,3,3,3
5588,488,https://github.com/sebhildebrandt/systeminformation,#### 10. USB,3,3,3,3
5589,488,https://github.com/sebhildebrandt/systeminformation,#### 11. Printer,3,3,3,3
5590,488,https://github.com/sebhildebrandt/systeminformation,#### 12. Audio,3,3,3,3
5591,488,https://github.com/sebhildebrandt/systeminformation,#### 13. Network related functions,3,3,3,3
5592,488,https://github.com/sebhildebrandt/systeminformation,#### 14. Wifi,3,3,3,3
5593,488,https://github.com/sebhildebrandt/systeminformation,#### 15. Bluetooth,3,3,3,3
5594,488,https://github.com/sebhildebrandt/systeminformation,#### 16. Docker,3,3,3,3
5595,488,https://github.com/sebhildebrandt/systeminformation,#### 17. Virtual Box,3,3,3,3
5596,488,https://github.com/sebhildebrandt/systeminformation,"#### 16. ""Get All / Observe"" - functions",3,3,3,3
5597,488,https://github.com/sebhildebrandt/systeminformation,### cb: Asynchronous Function Calls (callback),3,3,3,3
5598,488,https://github.com/sebhildebrandt/systeminformation,### Promises,3,3,3,3
5599,488,https://github.com/sebhildebrandt/systeminformation,### Async / Await,3,3,3,3
5600,488,https://github.com/sebhildebrandt/systeminformation,## Known Issues,3,3,3,3
5601,488,https://github.com/sebhildebrandt/systeminformation,#### macOS - Temperature Sensor,3,3,3,3
5602,488,https://github.com/sebhildebrandt/systeminformation,"#### Windows Temperature, Battery, ...",3,3,3,3
5603,488,https://github.com/sebhildebrandt/systeminformation,#### Linux Temperature,3,3,3,3
5604,488,https://github.com/sebhildebrandt/systeminformation,#### Linux S.M.A.R.T. Status,3,3,3,3
5605,488,https://github.com/sebhildebrandt/systeminformation,## *: Additional Notes,3,3,3,3
5606,488,https://github.com/sebhildebrandt/systeminformation,## Finding new issues,6,8,8,8
5607,488,https://github.com/sebhildebrandt/systeminformation,## Comments,6,6,6,6
5608,488,https://github.com/sebhildebrandt/systeminformation,## Credits,5,5,5,5
5609,488,https://github.com/sebhildebrandt/systeminformation,#### Contributors,5,5,5,5
5610,488,https://github.com/sebhildebrandt/systeminformation,## Copyright Information,5,5,5,5
5611,488,https://github.com/sebhildebrandt/systeminformation,## License [![MIT license][license-img]][license-url],5,5,5,5
5612,489,https://github.com/patriciogonzalezvivo/glslEditor,# [GlslEditor](https://github.com/patriciogonzalezvivo/glslEditor),1236,123,1236,1236
5613,489,https://github.com/patriciogonzalezvivo/glslEditor,## Some of the features features,1,1,1,1
5614,489,https://github.com/patriciogonzalezvivo/glslEditor,## Electron Version,3,3,3,3
5615,489,https://github.com/patriciogonzalezvivo/glslEditor,## TODOs,5,4,4,4
5616,489,https://github.com/patriciogonzalezvivo/glslEditor,## Author,6,5,5,5
5617,489,https://github.com/patriciogonzalezvivo/glslEditor,## Acknowledgments,6,5,5,5
5618,490,https://github.com/Yalantis/Persei,# Persei,1,12,1,1
5619,490,https://github.com/Yalantis/Persei,## Supported Swift versions,3,3,3,3
5620,490,https://github.com/Yalantis/Persei,## Installation,3,3,3,3
5621,490,https://github.com/Yalantis/Persei,### [CocoaPods](http://cocoapods.org),3,3,3,3
5622,490,https://github.com/Yalantis/Persei,### [Carthage](http://github.com/Carthage/Carthage),3,3,3,3
5623,490,https://github.com/Yalantis/Persei,### Manual Installation,3,3,3,3
5624,490,https://github.com/Yalantis/Persei,## Usage,3,3,3,3
5625,490,https://github.com/Yalantis/Persei,#### Import `Persei` module,3,3,3,3
5626,490,https://github.com/Yalantis/Persei,#### Init,3,3,3,3
5627,490,https://github.com/Yalantis/Persei,#### Configuring items,3,3,3,3
5628,490,https://github.com/Yalantis/Persei,#### Handling selection,3,3,3,3
5629,490,https://github.com/Yalantis/Persei,#### Reveal menu manually,3,3,3,3
5630,490,https://github.com/Yalantis/Persei,#### Content Gravity,3,3,3,3
5631,490,https://github.com/Yalantis/Persei,#### Customization,3,3,3,3
5632,490,https://github.com/Yalantis/Persei,#### Advanced customization,3,3,3,3
5633,490,https://github.com/Yalantis/Persei,#### Let us know!,5,5,5,5
5634,490,https://github.com/Yalantis/Persei,## License,5,5,5,5
5635,491,https://github.com/pyqt/examples,# PyQt examples 2021,36,16,36,36
5636,491,https://github.com/pyqt/examples,## Official PyQt demos,3,36,36,36
5637,491,https://github.com/pyqt/examples,## Running the examples,3,3,3,3
5638,491,https://github.com/pyqt/examples,# On Windows:,8,8,8,8
5639,491,https://github.com/pyqt/examples,# On Mac / Linux:,8,8,8,8
5640,491,https://github.com/pyqt/examples,## Using PySide2,3,3,3,3
5641,491,https://github.com/pyqt/examples,## Licensing,5,5,5,5
5642,493,https://github.com/janhuenermann/neurojs,# neurojs,167,14,14,14
5643,493,https://github.com/janhuenermann/neurojs,### Features,1,1,1,1
5644,493,https://github.com/janhuenermann/neurojs,### Examples,13,3,3,3
5645,493,https://github.com/janhuenermann/neurojs,### Running the examples,3,3,3,3
5646,493,https://github.com/janhuenermann/neurojs,### What's next?,4,4,4,4
5647,494,https://github.com/shahen94/react-native-video-processing,## react-native-video-processing,1,1,1,1
5648,494,https://github.com/shahen94/react-native-video-processing,### Getting Started,3,3,3,3
5649,494,https://github.com/shahen94/react-native-video-processing,### You can check test by running,3,3,3,3
5650,494,https://github.com/shahen94/react-native-video-processing,### Installation,3,3,3,3
5651,494,https://github.com/shahen94/react-native-video-processing,#### [Android],3,3,3,3
5652,494,https://github.com/shahen94/react-native-video-processing,#### [iOS],3,3,3,3
5653,494,https://github.com/shahen94/react-native-video-processing,## Update ffmpeg binaries,3,3,3,3
5654,494,https://github.com/shahen94/react-native-video-processing,## Example Usage,3,3,3,3
5655,494,https://github.com/shahen94/react-native-video-processing,##,8,8,8,8
5656,494,https://github.com/shahen94/react-native-video-processing,## Contributing,7,7,7,7
5657,494,https://github.com/shahen94/react-native-video-processing,## Roadmap,4,4,4,4
5658,495,https://github.com/scala/scala,# Welcome!,1,1,1,1
5659,495,https://github.com/scala/scala,# How to contribute,7,7,7,7
5660,495,https://github.com/scala/scala,# Get in touch!,57,5,5,5
5661,495,https://github.com/scala/scala,# Branches,7,7,7,7
5662,495,https://github.com/scala/scala,## Choosing a branch,7,7,7,7
5663,495,https://github.com/scala/scala,# Repository structure,7,7,7,7
5664,495,https://github.com/scala/scala,# Get ready to contribute,7,7,7,7
5665,495,https://github.com/scala/scala,## Requirements,7,37,37,37
5666,495,https://github.com/scala/scala,## Tools we use,5,6,6,6
5667,495,https://github.com/scala/scala,## Build setup,3,3,3,3
5668,495,https://github.com/scala/scala,### Basics,3,3,3,3
5669,495,https://github.com/scala/scala,### Using the sbt build,3,3,3,3
5670,495,https://github.com/scala/scala,#### Sandbox,3,3,3,3
5671,495,https://github.com/scala/scala,#### Incremental compilation,3,3,3,3
5672,495,https://github.com/scala/scala,### IDE setup,3,3,3,3
5673,495,https://github.com/scala/scala,# Coding guidelines,67,67,67,67
5674,495,https://github.com/scala/scala,# Scala CI,7,7,7,7
5675,495,https://github.com/scala/scala,"## ""Nightly"" builds",467,4,467,467
5676,495,https://github.com/scala/scala,## Scala CI internals,67,67,67,67
5677,495,https://github.com/scala/scala,## Community build,567,57,57,57
5678,496,https://github.com/yehengchen/Object-Detection-and-Tracking,## Environment,3,3,3,3
5679,496,https://github.com/yehengchen/Object-Detection-and-Tracking,## Installation,3,3,3,3
5680,496,https://github.com/yehengchen/Object-Detection-and-Tracking,## [OneStage],36,3,3,3
5681,496,https://github.com/yehengchen/Object-Detection-and-Tracking,### [YOLO](https://github.com/yehengchen/ObjectDetection/blob/master/OneStage/yolo): Real-Time Object Detection and Tracking,36,36,36,36
5682,496,https://github.com/yehengchen/Object-Detection-and-Tracking,### [Darknet_ROS](https://github.com/yehengchen/YOLOv3-ROS/tree/master/darknet_ros): Real-Time Object Detection and Grasp Detection,6,6,6,6
5683,496,https://github.com/yehengchen/Object-Detection-and-Tracking,### [DeepLabv3+_ROS](https://arxiv.org/abs/1802.02611): Mars Rover - Real-Time Object Tracking,6,6,6,6
5684,496,https://github.com/yehengchen/Object-Detection-and-Tracking,### [SSD](https://github.com/yehengchen/ObjectDetection/tree/master/OneStage/ssd): Single Shot MultiBox Detector,6,6,6,6
5685,496,https://github.com/yehengchen/Object-Detection-and-Tracking,## [TwoStage],36,3,3,3
5686,496,https://github.com/yehengchen/Object-Detection-and-Tracking,### [R-CNN](https://github.com/yehengchen/Object-Detection-and-Tracking/tree/master/TwoStage/R-CNN): Region-based methods,36,36,36,36
5687,496,https://github.com/yehengchen/Object-Detection-and-Tracking,### COCO & VOC Datasets,36,36,36,36
5688,496,https://github.com/yehengchen/Object-Detection-and-Tracking,#### CV & Robotics Paper List (3D object detection & 6D pose estimation) - [[Here]](https://github.com/yehengchen/Computer-Vision-and-Robotics-Paper-List),6,6,6,6
5689,496,https://github.com/yehengchen/Object-Detection-and-Tracking,#### PapersWithCode: Browse > Computer Vision > Object Detection - [[Here]](https://paperswithcode.com/task/object-detection),6,6,6,6
5690,496,https://github.com/yehengchen/Object-Detection-and-Tracking,#### ObjectDetection Two-stage vs One-stage Detectors - [[Here]](https://github.com/yehengchen/ObjectDetection/blob/master/Two-stage%20vs%20One-stage%20Detectors.md),6,6,6,6
5691,496,https://github.com/yehengchen/Object-Detection-and-Tracking,#### ObjectDetection mAP & IoU - [[Here]](https://github.com/yehengchen/ObjectDetection/blob/master/mAP%26IoU.md),6,6,6,6
5692,497,https://github.com/palaima/DebugDrawer,# Android Debug Drawer,12,1,1,1
5693,497,https://github.com/palaima/DebugDrawer,## Features,1,1,1,1
5694,497,https://github.com/palaima/DebugDrawer,## TODO,4,4,4,4
5695,497,https://github.com/palaima/DebugDrawer,## Getting Started,3,3,3,3
5696,497,https://github.com/palaima/DebugDrawer,#### `DebugDrawer`,3,3,3,3
5697,497,https://github.com/palaima/DebugDrawer,#### `DebugView`,3,3,3,3
5698,497,https://github.com/palaima/DebugDrawer,## Putting All Together,3,3,3,3
5699,497,https://github.com/palaima/DebugDrawer,### 1. Initialization in Activity,3,3,3,3
5700,497,https://github.com/palaima/DebugDrawer,#### Example using `DebugDrawer` (For `DebugView` initialization check [DebugViewActivity](https://github.com/palaima/DebugDrawer/blob/master/app/src/main/java/io/palaima/debugdrawer/app/DebugViewActivity.java)),3,3,3,3
5701,497,https://github.com/palaima/DebugDrawer,### 2. `TimberModule`,3,3,3,3
5702,497,https://github.com/palaima/DebugDrawer,## Creating and Publishing Your Own Module,3,3,3,3
5703,497,https://github.com/palaima/DebugDrawer,## Sample,3,3,3,3
5704,497,https://github.com/palaima/DebugDrawer,## Contributing,7,7,7,7
5705,497,https://github.com/palaima/DebugDrawer,### Pull Requests,7,7,7,7
5706,497,https://github.com/palaima/DebugDrawer,### Coding Style,7,7,7,7
5707,498,https://github.com/ericniebler/range-v3,### Usage:,6,-,-,-
5708,499,https://github.com/zsh-users/zsh-autosuggestions,# zsh-autosuggestions,123,13,13,13
5709,499,https://github.com/zsh-users/zsh-autosuggestions,## Installation,3,3,3,3
5710,499,https://github.com/zsh-users/zsh-autosuggestions,## Usage,3,3,3,3
5711,499,https://github.com/zsh-users/zsh-autosuggestions,## Configuration,3,3,3,3
5712,499,https://github.com/zsh-users/zsh-autosuggestions,### Suggestion Highlight Style,3,3,3,3
5713,499,https://github.com/zsh-users/zsh-autosuggestions,### Suggestion Strategy,3,3,3,3
5714,499,https://github.com/zsh-users/zsh-autosuggestions,### Widget Mapping,3,3,3,3
5715,499,https://github.com/zsh-users/zsh-autosuggestions,### Disabling suggestion for large buffers,3,3,3,3
5716,499,https://github.com/zsh-users/zsh-autosuggestions,### Asynchronous Mode,3,3,3,3
5717,499,https://github.com/zsh-users/zsh-autosuggestions,### Disabling automatic widget re-binding,3,3,3,3
5718,499,https://github.com/zsh-users/zsh-autosuggestions,### Ignoring history suggestions that match a pattern,3,3,3,3
5719,499,https://github.com/zsh-users/zsh-autosuggestions,### Skipping completion suggestions for certain cases,3,3,3,3
5720,499,https://github.com/zsh-users/zsh-autosuggestions,### Key Bindings,3,3,3,3
5721,499,https://github.com/zsh-users/zsh-autosuggestions,## Troubleshooting,36,3,36,36
5722,499,https://github.com/zsh-users/zsh-autosuggestions,### Reporting an Issue,6,6,6,6
5723,499,https://github.com/zsh-users/zsh-autosuggestions,## Uninstallation,3,3,3,3
5724,499,https://github.com/zsh-users/zsh-autosuggestions,## Development,7,7,7,7
5725,499,https://github.com/zsh-users/zsh-autosuggestions,### Build Process,7,7,7,7
5726,499,https://github.com/zsh-users/zsh-autosuggestions,### Pull Requests,7,7,7,7
5727,499,https://github.com/zsh-users/zsh-autosuggestions,### Testing,7,7,7,7
5728,499,https://github.com/zsh-users/zsh-autosuggestions,## License,5,5,5,5
5729,500,https://github.com/roberthein/BouncyLayout,## Features,12,1,1,1
5730,500,https://github.com/roberthein/BouncyLayout,## Setup,3,3,3,3
5731,500,https://github.com/roberthein/BouncyLayout,##### Find the above displayed examples in the `example` folder.,8,3,3,3
5732,500,https://github.com/roberthein/BouncyLayout,## Installation,3,3,3,3
5733,500,https://github.com/roberthein/BouncyLayout,### CocoaPods,3,3,3,3
5734,500,https://github.com/roberthein/BouncyLayout,### Carthage,3,3,3,3
5735,500,https://github.com/roberthein/BouncyLayout,### Swift Package Manager,3,3,3,3
5736,500,https://github.com/roberthein/BouncyLayout,## Suggestions or feedback?,56,56,56,56
5737,501,https://github.com/ansman/validate.js,### Requirements,3,3,3,3
5738,501,https://github.com/ansman/validate.js,### Build steps,3,3,3,3
5739,501,https://github.com/ansman/validate.js,### Continuous testing,3,3,3,3
5740,502,https://github.com/fuel/fuel,# FuelPHP,16,16,16,16
5741,502,https://github.com/fuel/fuel,## Description,12,12,12,12
5742,502,https://github.com/fuel/fuel,## More information,6,6,6,6
5743,502,https://github.com/fuel/fuel,## Development Team,5,5,5,5
5744,502,https://github.com/fuel/fuel,### Want to join?,7,7,7,7
5745,502,https://github.com/fuel/fuel,### Alumni,56,5,5,5
5746,503,https://github.com/google/material-design-lite,# Material Design Lite,126,146,146,146
5747,503,https://github.com/google/material-design-lite,## Use MDL on your site?,36,6,6,6
5748,503,https://github.com/google/material-design-lite,## Browser Support,3,3,3,3
5749,503,https://github.com/google/material-design-lite,### Download / Clone,3,3,3,3
5750,503,https://github.com/google/material-design-lite,## Feature requests,6,4,4,4
5751,503,https://github.com/google/material-design-lite,## Want to contribute?,7,7,7,7
5752,503,https://github.com/google/material-design-lite,## License,5,5,5,5
5753,504,https://github.com/joh/when-changed,# when-changed: Run a command when a file is changed,123,1,1,1
5754,504,https://github.com/joh/when-changed,### What is it?,12,12,12,12
5755,504,https://github.com/joh/when-changed,### What do I need?,3,3,3,3
5756,504,https://github.com/joh/when-changed,### Installation,3,3,36,3
5757,504,https://github.com/joh/when-changed,### Usage,3,3,3,3
5758,504,https://github.com/joh/when-changed,### Environment variables:,3,3,3,3
5759,505,https://github.com/wagerfield/flat-surface-shader,# Flat Surface Shader [FSS],13,13,13,13
5760,505,https://github.com/wagerfield/flat-surface-shader,## Understanding Lighting,16,6,16,16
5761,505,https://github.com/wagerfield/flat-surface-shader,### Light,1,1,1,1
5762,505,https://github.com/wagerfield/flat-surface-shader,### Triangle,16,1,16,16
5763,505,https://github.com/wagerfield/flat-surface-shader,### Geometry,1,1,1,1
5764,505,https://github.com/wagerfield/flat-surface-shader,### Material,1,1,1,1
5765,505,https://github.com/wagerfield/flat-surface-shader,### Mesh,1,1,1,1
5766,505,https://github.com/wagerfield/flat-surface-shader,### Scene,1,1,1,1
5767,505,https://github.com/wagerfield/flat-surface-shader,### Renderer,1,1,1,1
5768,505,https://github.com/wagerfield/flat-surface-shader,### Calculation,16,1,16,16
5769,505,https://github.com/wagerfield/flat-surface-shader,## Example,3,3,3,3
5770,505,https://github.com/wagerfield/flat-surface-shader,## Building,3,3,3,3
5771,505,https://github.com/wagerfield/flat-surface-shader,## Inspiration,56,56,56,56
5772,505,https://github.com/wagerfield/flat-surface-shader,## Acknowledgments,5,5,5,5
5773,505,https://github.com/wagerfield/flat-surface-shader,## Author,5,5,5,5
5774,505,https://github.com/wagerfield/flat-surface-shader,## License,5,5,5,5
5775,506,https://github.com/madebybowtie/FlagKit,# FlagKit,12,1,1,1
5776,506,https://github.com/madebybowtie/FlagKit,"## Installation (iOS, macOS, tvOS)",3,3,3,3
5777,506,https://github.com/madebybowtie/FlagKit,### SwiftPM,3,3,3,3
5778,506,https://github.com/madebybowtie/FlagKit,### Carthage,3,3,3,3
5779,506,https://github.com/madebybowtie/FlagKit,### CocoaPods,3,3,3,3
5780,506,https://github.com/madebybowtie/FlagKit,### Manual,3,3,3,3
5781,506,https://github.com/madebybowtie/FlagKit,"## Usage (iOS, macOS, tvOS)",3,3,3,3
5782,506,https://github.com/madebybowtie/FlagKit,## Reference,6,6,6,6
5783,506,https://github.com/madebybowtie/FlagKit,## More Info,6,6,6,6
5784,506,https://github.com/madebybowtie/FlagKit,## License,5,5,5,5
5785,507,https://github.com/mbleigh/acts-as-taggable-on,# ActsAsTaggableOn,126,12,12,12
5786,507,https://github.com/mbleigh/acts-as-taggable-on,## Installation,3,3,3,3
5787,507,https://github.com/mbleigh/acts-as-taggable-on,#### Post Installation,3,3,3,3
5788,507,https://github.com/mbleigh/acts-as-taggable-on,# For the latest versions :,8,8,8,8
5789,507,https://github.com/mbleigh/acts-as-taggable-on,#### For MySql users,3,3,3,3
5790,507,https://github.com/mbleigh/acts-as-taggable-on,## Usage,3,3,3,3
5791,507,https://github.com/mbleigh/acts-as-taggable-on,"# => [""joking"", ""clowning"", ""boxing"", ""coding""]",8,8,8,8
5792,507,https://github.com/mbleigh/acts-as-taggable-on,### Finding most or least used tags,3,3,3,3
5793,507,https://github.com/mbleigh/acts-as-taggable-on,### Finding Tagged Objects,3,3,3,3
5794,507,https://github.com/mbleigh/acts-as-taggable-on,# Find users that matches all given tags:,8,8,8,8
5795,507,https://github.com/mbleigh/acts-as-taggable-on,"# NOTE: This only matches users that have the exact set of specified tags. If a user has additional tags, they are not returned.",8,8,8,8
5796,507,https://github.com/mbleigh/acts-as-taggable-on,# Find users with any of the specified tags:,8,8,8,8
5797,507,https://github.com/mbleigh/acts-as-taggable-on,# Find users that have not been tagged with awesome or cool:,8,8,8,8
5798,507,https://github.com/mbleigh/acts-as-taggable-on,# Find users with any of the tags based on context:,8,8,8,8
5799,507,https://github.com/mbleigh/acts-as-taggable-on,### Relationships,3,3,3,3
5800,507,https://github.com/mbleigh/acts-as-taggable-on,### Dynamic Tag Contexts,3,3,3,3
5801,507,https://github.com/mbleigh/acts-as-taggable-on,### Tag Parsers,3,3,3,3
5802,507,https://github.com/mbleigh/acts-as-taggable-on,# Or also:,8,8,8,8
5803,507,https://github.com/mbleigh/acts-as-taggable-on,### Tag Ownership,3,3,3,3
5804,507,https://github.com/mbleigh/acts-as-taggable-on,#### Working with Owned Tags,3,3,3,3
5805,507,https://github.com/mbleigh/acts-as-taggable-on,##### Adding owned tags,3,3,3,3
5806,507,https://github.com/mbleigh/acts-as-taggable-on,##### Removing owned tags,3,3,3,3
5807,507,https://github.com/mbleigh/acts-as-taggable-on,### Tag Tenancy,3,3,3,3
5808,507,https://github.com/mbleigh/acts-as-taggable-on,### Dirty objects,3,3,3,3
5809,507,https://github.com/mbleigh/acts-as-taggable-on,### Tag cloud calculations,3,3,3,3
5810,507,https://github.com/mbleigh/acts-as-taggable-on,## Configuration,3,3,3,3
5811,507,https://github.com/mbleigh/acts-as-taggable-on,#### Upgrading,36,3,36,36
5812,507,https://github.com/mbleigh/acts-as-taggable-on,## Contributors,5,5,5,5
5813,507,https://github.com/mbleigh/acts-as-taggable-on,## Compatibility,3,34,3,3
5814,507,https://github.com/mbleigh/acts-as-taggable-on,## TODO,4,-,-,-
5815,507,https://github.com/mbleigh/acts-as-taggable-on,## Testing,3,36,3,3
5816,507,https://github.com/mbleigh/acts-as-taggable-on,## License,5,5,5,5
5817,508,https://github.com/holoviz/holoviews,"# <img src=""https://assets.holoviews.org/logo/holoviews_color_icon_500x500.png"" alt=""HoloViews logo"" height=""40px"" align=""left"" /> HoloViews",126,1236,1236,1236
5818,509,https://github.com/apsdehal/awesome-ctf,# Awesome CTF [![Build Status](https://travis-ci.org/apsdehal/awesome-ctf.svg?branch=master)](https://travis-ci.org/apsdehal/awesome-ctf) [![Awesome](https://cdn.rawgit.com/sindresorhus/awesome/d7305f38d29fed78fa85652e3a63e154dd8e8829/media/badge.svg)](https://github.com/sindresorhus/awesome),1,1,1,1
5819,509,https://github.com/apsdehal/awesome-ctf,### Contributing,7,7,7,7
5820,509,https://github.com/apsdehal/awesome-ctf,"#### _If you know a tool that isn't present here, feel free to open a pull request._",7,7,7,7
5821,509,https://github.com/apsdehal/awesome-ctf,### Why?,2,2,2,2
5822,509,https://github.com/apsdehal/awesome-ctf,### Contents,1,8,8,8
5823,509,https://github.com/apsdehal/awesome-ctf,# Create,16,6,16,16
5824,509,https://github.com/apsdehal/awesome-ctf,## Forensics,16,6,16,16
5825,509,https://github.com/apsdehal/awesome-ctf,## Platforms,16,6,16,16
5826,509,https://github.com/apsdehal/awesome-ctf,## Steganography,1,8,1,1
5827,509,https://github.com/apsdehal/awesome-ctf,## Web,16,6,16,16
5828,509,https://github.com/apsdehal/awesome-ctf,# Solve,8,8,8,8
5829,509,https://github.com/apsdehal/awesome-ctf,## Attacks,16,6,16,16
5830,509,https://github.com/apsdehal/awesome-ctf,## Crypto,16,6,16,16
5831,509,https://github.com/apsdehal/awesome-ctf,## Bruteforcers,16,6,16,16
5832,509,https://github.com/apsdehal/awesome-ctf,## Exploits,16,6,16,16
5833,509,https://github.com/apsdehal/awesome-ctf,## Forensics,16,6,16,16
5834,509,https://github.com/apsdehal/awesome-ctf,## Networking,16,6,16,16
5835,509,https://github.com/apsdehal/awesome-ctf,## Reversing,16,6,16,16
5836,509,https://github.com/apsdehal/awesome-ctf,## Services,16,6,16,16
5837,509,https://github.com/apsdehal/awesome-ctf,## Steganography,16,6,16,16
5838,509,https://github.com/apsdehal/awesome-ctf,## Web,16,6,16,16
5839,509,https://github.com/apsdehal/awesome-ctf,# Resources,8,8,8,8
5840,509,https://github.com/apsdehal/awesome-ctf,## Operating Systems,16,6,16,16
5841,509,https://github.com/apsdehal/awesome-ctf,## Starter Packs,16,6,16,16
5842,509,https://github.com/apsdehal/awesome-ctf,## Tutorials,36,6,36,36
5843,509,https://github.com/apsdehal/awesome-ctf,## Wargames,16,6,16,16
5844,509,https://github.com/apsdehal/awesome-ctf,## Websites,16,6,16,16
5845,509,https://github.com/apsdehal/awesome-ctf,## Wikis,136,6,136,136
5846,509,https://github.com/apsdehal/awesome-ctf,## Writeups Collections,16,6,16,16
5847,509,https://github.com/apsdehal/awesome-ctf,### LICENSE,5,5,5,5
5848,510,https://github.com/sds/overcommit,## Requirements,3,3,3,3
5849,510,https://github.com/sds/overcommit,### Windows,3,3,3,3
5850,510,https://github.com/sds/overcommit,### Dependencies,3,3,3,3
5851,510,https://github.com/sds/overcommit,## Installation,3,3,3,3
5852,510,https://github.com/sds/overcommit,### Automatically Install Overcommit Hooks,3,3,3,3
5853,510,https://github.com/sds/overcommit,## Usage,3,3,3,3
5854,510,https://github.com/sds/overcommit,### Skipping Hooks,3,3,3,3
5855,510,https://github.com/sds/overcommit,### Disabling Overcommit,3,3,3,3
5856,510,https://github.com/sds/overcommit,### Disabling Colorized Output,3,3,3,3
5857,510,https://github.com/sds/overcommit,## Continuous Integration,3,3,3,3
5858,510,https://github.com/sds/overcommit,## Configuration,3,3,3,3
5859,510,https://github.com/sds/overcommit,### Hook Options,3,3,3,3
5860,510,https://github.com/sds/overcommit,### Hook Categories,3,3,3,3
5861,510,https://github.com/sds/overcommit,#### The `ALL` Hook,3,3,3,3
5862,510,https://github.com/sds/overcommit,### Gemfile,3,3,3,3
5863,510,https://github.com/sds/overcommit,### Plugin Directory,3,3,3,3
5864,510,https://github.com/sds/overcommit,### Quiet Hook Runs,3,3,3,3
5865,510,https://github.com/sds/overcommit,### Concurrency,3,3,3,3
5866,510,https://github.com/sds/overcommit,### Signature Verification,3,3,3,3
5867,510,https://github.com/sds/overcommit,## Built-In Hooks,36,3,36,36
5868,510,https://github.com/sds/overcommit,### CommitMsg,36,36,36,36
5869,510,https://github.com/sds/overcommit,### PostCheckout,36,3,36,36
5870,510,https://github.com/sds/overcommit,### PostCommit,36,3,36,36
5871,510,https://github.com/sds/overcommit,### PostMerge,36,3,36,36
5872,510,https://github.com/sds/overcommit,### PostRewrite,36,3,36,36
5873,510,https://github.com/sds/overcommit,### PreCommit,3,3,3,3
5874,510,https://github.com/sds/overcommit,#### WARNING: pre-commit hooks cannot have side effects,36,3,36,36
5875,510,https://github.com/sds/overcommit,### PrePush,36,3,36,36
5876,510,https://github.com/sds/overcommit,### PreRebase,36,3,36,36
5877,510,https://github.com/sds/overcommit,## Repo-Specific hooks,3,3,3,3
5878,510,https://github.com/sds/overcommit,### Adding Existing Git Hooks,36,3,36,36
5879,510,https://github.com/sds/overcommit,## Security,3,3,3,3
5880,510,https://github.com/sds/overcommit,### Disabling Signature Checking,3,3,3,3
5881,510,https://github.com/sds/overcommit,## Contributing,7,7,7,7
5882,510,https://github.com/sds/overcommit,## Community,6,6,5,6
5883,510,https://github.com/sds/overcommit,## Changelog,4,4,4,4
5884,510,https://github.com/sds/overcommit,## License,5,5,5,5
5885,511,https://github.com/pico-8/awesome-PICO-8,# Awesome PICO-8 [![Awesome](https://awesome.re/badge.svg)](https://awesome.re),126,126,136,126
5886,511,https://github.com/pico-8/awesome-PICO-8,## Contents,1,8,8,8
5887,511,https://github.com/pico-8/awesome-PICO-8,## Community,56,5,5,5
5888,511,https://github.com/pico-8/awesome-PICO-8,## DemoScene,36,6,36,36
5889,511,https://github.com/pico-8/awesome-PICO-8,## Resources,36,6,36,36
5890,511,https://github.com/pico-8/awesome-PICO-8,## Tutorials,36,6,36,36
5891,511,https://github.com/pico-8/awesome-PICO-8,## Tools,6,6,6,6
5892,511,https://github.com/pico-8/awesome-PICO-8,## Text Editors Language Support,6,6,36,6
5893,511,https://github.com/pico-8/awesome-PICO-8,### Programming Fonts,36,3,36,36
5894,511,https://github.com/pico-8/awesome-PICO-8,## Hacks - undocumented PICO-8 features,6,6,6,6
5895,511,https://github.com/pico-8/awesome-PICO-8,## Hardware,6,6,6,6
5896,511,https://github.com/pico-8/awesome-PICO-8,## Articles & Posts,6,6,6,6
5897,511,https://github.com/pico-8/awesome-PICO-8,## Talks,6,6,6,6
5898,511,https://github.com/pico-8/awesome-PICO-8,## Clones,6,6,6,6
5899,511,https://github.com/pico-8/awesome-PICO-8,## I Want to Contribute!,7,7,7,7
5900,511,https://github.com/pico-8/awesome-PICO-8,## License,5,5,5,5
5901,512,https://github.com/mpeltonen/sbt-idea,### Basic project,3,3,3,3
5902,512,https://github.com/mpeltonen/sbt-idea,### Project with dependencies,3,3,3,3
5903,512,https://github.com/mpeltonen/sbt-idea,### Sources and javadocs,3,3,3,3
5904,512,https://github.com/mpeltonen/sbt-idea,### Exclude some folders,3,3,3,3
