file_id,section_id,content_text_w_o_tags
458,5188,There are three ways to supply the credentials you found above to the SDK for authentication.  
458,5189,"With a credential file, you just need to put the file in the right place and the SDK will do the work of parsing and authenticating. You can get this file by clicking the Download button for the credentials in the Manage tab of your service instance.  The file downloaded will be called ibm-credentials.env. This is the name the SDK will search for and must be preserved unless you want to configure the file path (more on that later). The SDK will look for your ibm-credentials.env file in the following places (in order):    * The top-level directory of the project you're using the SDK in   * Your system's home directory    As long as you set that up correctly, you don't have to worry about setting any authentication options in your code. So, for example, if you created and downloaded the credential file for your Discovery instance, you just need to do the following:  @abstr_code_section  And that's it!  If you're using more than one service at a time in your code and get two different ibm-credentials.env files, just put the contents together in one ibm-credentials.env file and the SDK will handle assigning credentials to their appropriate services.  If you would like to configure the location/name of your credential file, you can set an environment variable called IBM_CREDENTIALS_FILE. This will take precedence over the locations specified above. Here's how you can do that:  @abstr_code_section  where <path> is something like /home/user/Downloads/<file_name>.env.  "
458,5190,"Simply set the environment variables using _ syntax. For example, using your favourite terminal, you can set environment variables for Assistant service instance:  @abstr_code_section  The credentials will be loaded from the environment automatically  @abstr_code_section  "
458,5191,"If you'd prefer to set authentication values manually in your code, the SDK supports that as well. The way you'll do this depends on what type of credentials your service instance gives you.  "
458,5192,"IBM Cloud has migrated to token-based Identity and Access Management (IAM) authentication. IAM authentication uses a service API key to get an access token that is passed with the call. Access tokens are valid for approximately one hour and must be regenerated.  You supply either an IAM service API key or a bearer token :    * Use the API key to have the SDK manage the lifecycle of the access token. The SDK requests an access token, ensures that the access token is valid, and refreshes it if necessary.   * Use the access token if you want to manage the lifecycle yourself. For details, see @abstr_hyperlink .   * Use a server-side to generate access tokens using your IAM API key for untrusted environments like client-side scripts. The generated access tokens will be valid for one hour and can be refreshed.    "
458,5193,@abstr_code_section  
458,5194, 
458,5195,@abstr_code_section  
458,5196, 
458,5197,@abstr_code_section  
458,5198, 
458,5199,@abstr_code_section  
458,5200,@abstr_code_section  
458,5201,"Tested on Python @abstr_number . @abstr_number , @abstr_number . @abstr_number , and @abstr_number . @abstr_number .  "
458,5202,"If you have issues with the APIs or have a question about the Watson services, see @abstr_hyperlink .  "
458,5203,"Version @abstr_number . @abstr_number focuses on the move to programmatically-generated code for many of the services. See the @abstr_hyperlink for the details.   DetailedResponse which contains the result, headers and HTTP status code is now the default response for all methods. @abstr_code_section See the @abstr_hyperlink for the details.   The SDK is generated using OpenAPI Specification(OAS @abstr_number ). Changes are basic reordering of parameters in function calls.  The package is renamed to ibm_watson. See the @abstr_hyperlink for the details.   Authenticator variable indicates the type of authentication to be used.  @abstr_code_section For more information, follow the @abstr_hyperlink  "
458,5204, 
458,5205, 
458,5206, 
458,5207,"To move from v @abstr_number .x to v @abstr_number . @abstr_number , refer to the @abstr_hyperlink .  "
458,5208,To set client configs like timeout use the set_http_config() function and pass it a dictionary of configs. For example for a Assistant service instance  @abstr_code_section  
458,5209,"For ICP(IBM Cloud Private), you can disable the SSL certificate verification by:  @abstr_code_section  Or can set it from extrernal sources. For example set in the environment variable.  @abstr_code_section  "
458,5210,To set the base service to be used when contacting the service  @abstr_code_section  Or can set it from extrernal sources. For example set in the environment variable.  @abstr_code_section  
458,5211,"Custom headers can be passed in any request in the form of a dict as: @abstr_code_section For example, to send a header called Custom-Header to a call in Watson Assistant, pass the headers parameter as: @abstr_code_section  "
458,5212,"If you would like access to some HTTP response information along with the response model, you can set the set_detailed_response() to True. Since Python SDK v @abstr_number . @abstr_number, it is set to True @abstr_code_section  This would give an output of DetailedResponse having the structure: @abstr_code_section You can use the get_result(), get_headers() and get_status_code() to return the result, headers and status code respectively.  "
458,5213,"Every SDK call returns a response with a transaction ID in the X-Global-Transaction-Id header. Together the service instance region, this ID helps support teams troubleshoot issues from relevant logs.  "
458,5214,@abstr_code_section  
458,5215,"@abstr_code_section  However, the transaction ID isn't available when the API doesn't return a response for some reason. In that case, you can set your own transaction ID in the request. For example, replace <my-unique-transaction-id> in the following example with a unique transaction ID.  @abstr_code_section  "
458,5216,The Text to Speech service supports synthesizing text to spoken audio using web sockets with the synthesize_using_websocket. The Speech to Text service supports recognizing speech to text using web sockets with the recognize_using_websocket. These methods need a custom callback class to listen to events. Below is an example of synthesize_using_websocket. Note: The service accepts one request per connection.  @abstr_code_section  
458,5217,"If your service instance is of CP @abstr_number D, below are two ways of initializing the assistant service.  "
458,5218,The SDK will manage the token for the user @abstr_code_section  
458,5219,@abstr_code_section  
458,5220, 
458,5221,@abstr_code_section  This would show output of the form: @abstr_code_section  
458,5222,To get low level information of the requests/ responses:  @abstr_code_section  
458,5223, [requests]   * python_dateutil >= @abstr_number . @abstr_number . @abstr_number   * [responses] for testing   * Following for web sockets support in speech to text     * websocket-client @abstr_number . @abstr_number . @abstr_number   * ibm_cloud_sdk_core == @abstr_number . @abstr_number . @abstr_number     
458,5224,See @abstr_hyperlink .  
458,5225,"Here are some projects that have been using the SDK:    * @abstr_hyperlink   * @abstr_hyperlink    We'd love to highlight cool open-source projects that use this SDK! If you'd like to get your project added to the list, feel free to make an issue linking us to it.  "
458,5226,This library is licensed under the @abstr_hyperlink . 
459,5227,Recommendable is a gem that allows you to quickly add a recommendation engine for Likes and Dislikes to your Ruby application using my version of @abstr_hyperlink .  
459,5228," Ruby >= @abstr_number . @abstr_number . @abstr_number   * ActiveRecord, Sequel, DataMapper, Mongoid, or MongoMapper (your models must have an id field)   * @abstr_hyperlink , @abstr_hyperlink , or @abstr_hyperlink (optional but highly recommended)    Bundling one of the queueing systems above is highly recommended to avoid having to manually refresh users' recommendations. If you bundle @abstr_hyperlink , you should also include @abstr_hyperlink in your Gemfile to ensure that a user will not get enqueued more than once at a time. If bundling @abstr_hyperlink , you should include @abstr_hyperlink for this. As far as I know, there is no current way to avoid duplicate jobs in @abstr_hyperlink . Queueing for @abstr_hyperlink is also supported.   "
459,5229,"Add the following to your application's Gemfile:  @abstr_code_section  Please note that you currently must need to place Recommendable below your ORM and queueing system in the Gemfile. If you are using Sidekiq and ActiveRecord, please place gem recommendable below both gem 'rails' and gem 'sidekiq'.  After bundling, you should configure Recommendable. Do this somewhere after you've required it, but before it's actually used. For example, Rails users would create an initializer (config/initializers/recommendable.rb):  @abstr_code_section  The values listed above are the defaults. I recommend playing around with the nearest_neighbors setting. A higher value will provide more accurate recommendations at the cost of more time spent generating them.  If your application uses multiple ORMs, you must configure Recommendable to use the correct one. For example:  @abstr_code_section  Important: in case of active_record with id of type uuid, use :active_record_uuid.  "
459,5230,"In your model that will be receiving recommendations:  @abstr_code_section  To ensure that users' recommendations are processed after they rate items, make sure your bundled queue system is running:  @abstr_code_section  That's it! Please note, however, that currently only one model may receive recommendations.  For more details on how to use Recommendable in your application, @abstr_hyperlink or see the @abstr_hyperlink .  "
459,5231, 
459,5232, 
459,5233, 
459,5234,"Recommendable requires Redis to deliver recommendations. The collaborative filtering logic is based almost entirely on set math, and Redis is blazing fast for this.  _NOTE: Your Redis database MUST be persistent. All ratings are stored permanently in Redis. If you're worried about Redis losing data, keep backups._  "
459,5235,"For Mac OS X users, homebrew is by far the easiest way to install Redis. Make sure to read the caveats after installation!  @abstr_code_section  "
459,5236,"For Linux users, there is a package on apt-get.  @abstr_code_section  Redis will now be running on localhost: @abstr_number . After a second, you can hit ctrl-\ to detach and keep Redis running in the background.  "
459,5237,I'll let Randall Munroe of @abstr_hyperlink take this one for me:  @abstr_hyperlink  
459,5238,@abstr_hyperlink @abstr_hyperlink @abstr_hyperlink @abstr_hyperlink @abstr_hyperlink    * Code: git clone git://github.com/davidcelis/recommendable.git   * Home: @abstr_hyperlink   * Docs: @abstr_hyperlink   * Bugs: @abstr_hyperlink   * Gems: @abstr_hyperlink   
460,5239, This project is no longer maintained. Please seek other alternatives such as @abstr_hyperlink or @abstr_hyperlink .    
460,5240,"rdash-angular is an AngularJS implementation of the RDash admin dashboard. The dashboard uses a small number of modules to get you started, along with some handy directives and controllers to speed up development using the dashboard.  Check out the @abstr_hyperlink !  "
460,5241, 
460,5242, @abstr_hyperlink (with @abstr_hyperlink )   * @abstr_hyperlink   * @abstr_hyperlink     
460,5243,"@abstr_number . Clone the repository: git clone https://github.com/rdash/rdash-angular.git @abstr_number . Install the NodeJS dependencies: npm install. @abstr_number . Install the Bower dependencies: bower install. @abstr_number . Run the gulp build task: gulp build. @abstr_number . Run the gulp default task: gulp. This will build any changes made automatically, and also run a live reload server on @abstr_hyperlink .  Ensure your preferred web server points towards the dist directory.  "
460,5244,"Continue developing the dashboard further by editing the src directory. With the gulp command, any file changes made will automatically be compiled into the specific location within the dist directory.  "
460,5245,"By default, rdash-angular includes @abstr_hyperlink , @abstr_hyperlink and @abstr_hyperlink .  If you'd like to include any additional modules/packages not included with rdash-angular, add them to your bower.json file and then update the src/index.html file, to include them in the minified distribution output.  "
460,5246, @abstr_hyperlink   * @abstr_hyperlink   * @abstr_hyperlink   * @abstr_hyperlink    
461,5247,Quick navigation USAGE | OUTPUT | CUSTOMIZATION | DATA PROVIDERS | CREATION POLICY | CONFIGURATION | EXTENSIONS  issues | chat / support | donations ------------ | ---------------- | -------------- @abstr_hyperlink @abstr_hyperlink | @abstr_hyperlink @abstr_hyperlink | @abstr_hyperlink @abstr_hyperlink  
461,5248,"Generate @abstr_hyperlink with evidence for reconstruction and examination of activities that have affected specific operations or procedures.  With Audit.NET you can generate tracking information about operations being executed. It gathers environmental information such as the caller user id, machine name, method name, exceptions, including execution time and exposing an extensible mechanism to enrich the logs and handle the audit output.  Output extensions are provided to log to @abstr_hyperlink , @abstr_hyperlink , @abstr_hyperlink , @abstr_hyperlink , @abstr_hyperlink , @abstr_hyperlink , @abstr_hyperlink , @abstr_hyperlink , @abstr_hyperlink , @abstr_hyperlink , @abstr_hyperlink , @abstr_hyperlink and more.  Interaction extensions to audit different systems are provided, such as @abstr_hyperlink , @abstr_hyperlink , @abstr_hyperlink , @abstr_hyperlink , @abstr_hyperlink , @abstr_hyperlink and @abstr_hyperlink .  "
461,5249,@abstr_hyperlink @abstr_hyperlink  To install the package run the following command on the Package Manager Console:  @abstr_code_section  
461,5250,Check the @abstr_hyperlink file.  
461,5251,"Starting on version @abstr_number , Audit.NET will default to diferent serialization mechanism depending on the target framework of the client application, as shown on the following table:  | Target | Serialization | | ------------ | ---------------- | | _≥ .NET @abstr_number . @abstr_number *_ | System.Text.Json | | _≤ .NETSTANDARD @abstr_number . @abstr_number / .NETCOREAPP @abstr_number . @abstr_number _ | Newtonsoft.Json | | _≤ .NET @abstr_number . @abstr_number *_ | Newtonsoft.Json |    * System.Text.Json is the new default for applications and libraries targeting .NET @abstr_number . @abstr_number or higher   * Newtonsoft.Json will still be the default for applications and libraries targeting lower framework versions.    If you want to change the default behavior, refer to Custom serialization mechanism.  "
461,5252,"The Audit Scope is the central object of this framework. It encapsulates an audit event, controlling its life cycle. The Audit Event is an extensible information container of an audited operation. See the audit scope statechart.  There are several ways to create an Audit Scope:    * Calling the Create() / CreateAsync() method of an AuditScopeFactory instance, for example:  c# var factory = new AuditScopeFactory(); var scope = factory.Create(new AuditScopeOptions(...)); @abstr_code_section c# var scope = AuditScope.Create(""Order:Update"", () => order, new { MyProperty = ""value"" }); @abstr_code_section c# var scope = AuditScope.Create(new AuditScopeOptions() { EventType = ""Order:Update"", TargetGetter = () => order, ExtraFields = new { MyProperty = ""value"" } }); @abstr_code_section c# var scope = AuditScope.Create(_ => _ .EventType(""Order:Update"") .ExtraFields(new { MyProperty = ""value"" }) .Target(() => order)); @abstr_code_section c# Order order = Db.GetOrder(orderId); order.Status = - @abstr_number ; order.OrderItems = null; order = Db.OrderUpdate(order); @abstr_code_section c# Order order = Db.GetOrder(orderId); using (AuditScope.Create(""Order:Update"", () => order)) { order.Status = - @abstr_number ; order.OrderItems = null; order = Db.OrderUpdate(order); } @abstr_code_section c# AuditScope.Log(""Event Type"", new { ExtraField = ""extra value"" }); @abstr_code_section c# public class SomethingThatStartsAndEnds { private AuditScope auditScope;  public int Status { get; set; }  public void Start() { // Create a manual scope auditScope = AuditScope.Create(new AuditScopeOptions() { EventType = ""MyEvent"", TargetGetter = () => this.Status, CreationPolicy = EventCreationPolicy.Manual }); }  public void End() { // Save the event auditScope.Save(); // Discard to avoid further saving auditScope.Discard(); } } @abstr_code_section c# public async Task SaveOrderAsync(Order order) { AuditScope auditScope = null; try { // async scope creation auditScope = await AuditScope.CreateAsync(""order"", () => order); } finally { // async disposal await auditScope.DisposeAsync(); } } @abstr_code_section javascript { ""EventType"": ""Order:Update"", ""Environment"": { ""UserName"": ""Federico"", ""MachineName"": ""HP"", ""DomainName"": ""HP"", ""CallingMethodName"": ""Audit.UnitTest.AuditTests.TestUpdate()"", ""Exception"": null, ""Culture"": ""en-GB"" }, ""StartDate"": "" @abstr_number - @abstr_number - @abstr_number T @abstr_number : @abstr_number : @abstr_number . @abstr_number - @abstr_number : @abstr_number "", ""EndDate"": "" @abstr_number - @abstr_number - @abstr_number T @abstr_number : @abstr_number : @abstr_number . @abstr_number - @abstr_number : @abstr_number "", ""Duration"": @abstr_number , ""Target"": { ""Type"": ""Order"", ""Old"": { ""OrderId"": "" @abstr_number dc @abstr_number d @abstr_number -d @abstr_number fc- @abstr_number d @abstr_number e-b @abstr_number -fb @abstr_number a @abstr_number c @abstr_number "", ""Status"": @abstr_number , ""OrderItems"": [{ ""Sku"": "" @abstr_number "", ""Quantity"": @abstr_number . @abstr_number }] }, ""New"": { ""OrderId"": "" @abstr_number dc @abstr_number d @abstr_number -d @abstr_number fc- @abstr_number d @abstr_number e-b @abstr_number -fb @abstr_number a @abstr_number c @abstr_number "", ""Status"": - @abstr_number , ""OrderItems"": null } } } @abstr_code_section c# Order order = Db.GetOrder(orderId); using (var audit = AuditScope.Create(""Order:Update"", () => order)) { audit.SetCustomField(""ReferenceId"", orderId); order.Status = - @abstr_number ; order = Db.OrderUpdate(order); audit.Comment(""Status Updated to Cancelled""); } @abstr_code_section c# using (var audit = AuditScope.Create(""Order:Update"", () => order, new { ReferenceId = orderId })) { order.Status = - @abstr_number ; order = Db.OrderUpdate(order); audit.Comment(""Status Updated to Cancelled""); } @abstr_code_section c# using (var audit = AuditScope.Create(""Order:Update"", () => order, new { ReferenceId = orderId })) { audit.Event.CustomFields[""ReferenceId""] = orderId; } @abstr_code_section c# public class YourAuditEvent : AuditEvent { public Guid ReferenceId { get; set; } = Guid.NewGuid(); }     using (var scope = AuditScope.Create(new AuditScopeOptions { AuditEvent = new YourAuditEvent() })) { //... } @abstr_code_section javascript { ""EventType"": ""Order:Update"", ""Environment"": { ""UserName"": ""Federico"", ""MachineName"": ""HP"", ""DomainName"": ""HP"", ""CallingMethodName"": ""Audit.UnitTest.AuditTests.TestUpdate()"", ""Exception"": null, ""Culture"": ""en-GB"" }, ""Target"": { ""Type"": ""Order"", ""Old"": { ""OrderId"": "" @abstr_number dc @abstr_number d @abstr_number -d @abstr_number fc- @abstr_number d @abstr_number e-b @abstr_number -fb @abstr_number a @abstr_number c @abstr_number "", ""Status"": @abstr_number ,           },         ""New"": {             ""OrderId"": "" @abstr_number dc @abstr_number d @abstr_number -d @abstr_number fc- @abstr_number d @abstr_number e-b @abstr_number -fb @abstr_number a @abstr_number c @abstr_number "",             ""Status"": - @abstr_number ,          }     },     ""ReferenceId"": "" @abstr_number dc @abstr_number d @abstr_number -d @abstr_number fc- @abstr_number d @abstr_number e-b @abstr_number -fb @abstr_number a @abstr_number c @abstr_number "",           // <-- Custom Field     ""Comments"": [""Status Updated to Cancelled""],                     // <-- Comments     ""StartDate"": "" @abstr_number - @abstr_number - @abstr_number T @abstr_number : @abstr_number : @abstr_number . @abstr_number - @abstr_number : @abstr_number "",     ""EndDate"": "" @abstr_number - @abstr_number - @abstr_number T @abstr_number : @abstr_number : @abstr_number . @abstr_number - @abstr_number : @abstr_number "",     ""Duration"":  @abstr_number   } @abstr_code_section c# using (var scope = AuditScope.Create(new AuditScopeOptions(""SomeEvent"", () => someTarget))) { try { //some operation Critical.Operation(); } catch (Exception ex) { //If an exception is thrown, discard the audit event scope.Discard(); } } @abstr_code_section c# public class MyCustomDataProvider : AuditDataProvider { public override object InsertEvent(AuditEvent auditEvent) { var fileName = $""Log{Guid.NewGuid()}.json""; File.WriteAllText(fileName, auditEvent.ToJson()); return fileName; } public override void ReplaceEvent(object eventId, AuditEvent auditEvent) { var fileName = eventId.ToString(); File.WriteAllText(fileName, auditEvent.ToJson()); } public override T GetEvent(object eventId) { var fileName = eventId.ToString(); return JsonConvert.DeserializeObject(File.ReadAllText(fileName)); } // async implementation: public override async Task InsertEventAsync(AuditEvent auditEvent) { var fileName = $""Log{Guid.NewGuid()}.json""; await File.WriteAllTextAsync(fileName, auditEvent.ToJson()); return fileName; } public override async Task ReplaceEventAsync(object eventId, AuditEvent auditEvent) { var fileName = eventId.ToString(); await File.WriteAllTextAsync(fileName, auditEvent.ToJson()); } public override async Task GetEventAsync(object eventId) { var fileName = eventId.ToString(); return await GetFromFileAsync(fileName); } } @abstr_code_section c# Audit.Core.Configuration.DataProvider = new MyCustomDataProvider(); @abstr_code_section c# Audit.Core.Configuration.Setup() .UseCustomProvider(new MyCustomDataProvider()); @abstr_code_section c# Audit.Core.Configuration.DataProviderFactory = () => new LazyDataProvider(); @abstr_code_section c# Audit.Core.Configuration.Setup() .UseFactory(() => new LazyDataProvider()); @abstr_code_section c# var scope = AuditScope.Create(new AuditScopeOptions { DataProvider = new MyCustomDataProvider(), ... } ); @abstr_code_section c# var dataProvider = new DynamicDataProvider(); // Attach an action for insert dataProvider.AttachOnInsert(ev => Console.Write(ev.ToJson())); Audit.Core.Configuration.DataProvider = dataProvider; @abstr_code_section c# Audit.Core.Configuration.Setup() .UseDynamicProvider(config => config .OnInsert(ev => Console.Write(ev.ToJson()))); @abstr_code_section c# var dataProvider = new DynamicAsyncDataProvider(); dataProvider.AttachOnInsert(async ev => await File.WriteAllTextAsync(filePath, ev.ToJson())); Audit.Core.Configuration.DataProvider = dataProvider; @abstr_code_section c# Audit.Core.Configuration.Setup() .UseDynamicAsyncProvider(config => config .OnInsert(async ev => await File.WriteAllTextAsync(filePath, ev.ToJson()))); @abstr_code_section c# using (var scope = AuditScope.Create(new AuditScopeOptions { CreationPolicy = EventCreationPolicy.Manual })) { //... scope.Save(); } @abstr_code_section c# Audit.Core.Configuration.DataProvider = new MyCustomDataProvider(); @abstr_code_section c# Audit.Core.Configuration.CreationPolicy = EventCreationPolicy.Manual; @abstr_code_section c# Audit.Core.Configuration.AddCustomAction(ActionType.OnScopeCreated, scope => { if (DateTime.Now.Hour == @abstr_number ) // Tea time { scope.Discard(); } }); @abstr_code_section c# Audit.Core.Configuration.AddCustomAction(ActionType.OnEventSaving, scope => { if (scope.Event.Environment.Exception != null) { scope.SetCustomField(""Oops"", true); } scope.Comment(""Saved at "" + DateTime.Now); }); @abstr_code_section c# Audit.Core.Configuration.AddCustomAction(ActionType.OnScopeCreated, async scope => { var result = await svcProvider.GetService().GetInfoAsync(); scope.SetCustomField(""Info"", result); }); @abstr_code_section c# if (environment.IsDevelopment()) { Audit.Core.Configuration.AuditDisabled = true; } @abstr_code_section c# Audit.Core.Configuration.JsonSettings = new JsonSerializerSettings() { NullValueHandling = NullValueHandling.Ignore, TypeNameAssemblyFormatHandling = TypeNameAssemblyFormatHandling.Full, Converters = new List() { new MyStreamConverter() } }; @abstr_code_section c# Audit.Core.Configuration.JsonSettings = new JsonSerializerOptions { DefaultIgnoreCondition = JsonIgnoreCondition.WhenWritingDefault, AllowTrailingCommas = true }; @abstr_code_section c# Audit.Core.Configuration.JsonAdapter = new MyCustomAdapter(); @abstr_code_section c# Audit.Core.Configuration.Setup() .JsonAdapter() ... @abstr_code_section c# var settings = new JsonSerializerSettings() { TypeNameHandling = TypeNameHandling.All }; Audit.Core.Configuration.JsonAdapter = new JsonNewtonsoftAdapter(settings); @abstr_code_section c# Audit.Core.Configuration.Setup() .JsonNewtonsoftAdapter(settings) ... @abstr_code_section c# var options = new JsonSerializerOptions() { WriteIndented = true }; Audit.Core.Configuration.JsonAdapter = new JsonSystemAdapter(options); @abstr_code_section c# Audit.Core.Configuration.Setup() .JsonSystemAdapter(options) ... @abstr_code_section c# Audit.Core.Configuration.Setup() .UseFileLogProvider() .WithCreationPolicy(EventCreationPolicy.Manual); @abstr_code_section c# Audit.Core.Configuration.Setup() .UseFileLogProvider(config => config .DirectoryBuilder(_ => $@""C:\Logs{DateTime.Now:yyyy-MM-dd}"") .FilenameBuilder(auditEvent => $""{auditEvent.Environment.UserName}_{DateTime.Now.Ticks}.json"")); @abstr_code_section c# Audit.Core.Configuration.Setup() .UseFileLogProvider(config => config .FilenamePrefix(""Event_"") .Directory(@""C:\AuditLogs\ @abstr_number "")) .WithCreationPolicy(EventCreationPolicy.InsertOnStartReplaceOnEnd) .WithAction(x => x.OnScopeCreated(scope => scope.SetCustomField(""ApplicationId"", ""MyApplication""))); @abstr_code_section c# Audit.Core.Configuration.Setup() .UseEventLogProvider(config => config .SourcePath(""My Audited Application"") .LogName(""Application"")) .WithCreationPolicy(EventCreationPolicy.InsertOnEnd); @abstr_code_section c# Audit.Core.Configuration.Setup() .UseDynamicProvider(config => config .OnInsert(ev => Console.WriteLine(""{ @abstr_number }: { @abstr_number }->{ @abstr_number }"", ev.StartDate, ev.Environment.UserName, ev.EventType)));  * * *  "
461,5253, 
461,5254, 
461,5255, 
461,5256, 
461,5257, 
461,5258, 
461,5259, 
461,5260, 
461,5261, 
461,5262, 
461,5263, 
461,5264, 
461,5265, 
461,5266, 
461,5267, 
461,5268, 
461,5269, 
461,5270, 
461,5271, 
461,5272, 
461,5273, 
461,5274, 
461,5275, 
461,5276, 
461,5277, 
461,5278, 
461,5279, 
461,5280, 
461,5281, 
461,5282,"The following packages are extensions to log interactions with different systems such as MVC, WebApi, WCF and Entity Framework:  | Package | Description ------------ | ------------------- | ------------------ @abstr_image | @abstr_hyperlink | Generate detailed audit logs for any class without changing its code by using a proxy. @abstr_image | @abstr_hyperlink | Generate detailed audit logs for saving operations on Entity Framework , by inheriting from a provided DbContext or IdentityDbContext. Includes support for EF @abstr_number and EF @abstr_number (EF Core). @abstr_image | @abstr_hyperlink | Generate audit logs by intercepting file system events via FileSystemWatcher. @abstr_image | @abstr_hyperlink | Generate detailed client-side audit logs for HttpClient REST calls, by configuring a provided message handler. @abstr_image | @abstr_hyperlink | Generate detailed audit logs by decorating MVC Actions and Controllers with an action filter attribute. Includes support for ASP.NET Core MVC. @abstr_image | @abstr_hyperlink | Generate audit logs for SignalR invocations by intercepting the hub processing @abstr_image | @abstr_hyperlink | Generate detailed server-side audit logs for Windows Communication Foundation (WCF) service calls, by configuring a provided behavior. @abstr_image | @abstr_hyperlink | Generate detailed client-side audit logs for Windows Communication Foundation (WCF) service calls, by configuring a provided behavior. @abstr_image | @abstr_hyperlink | Generate detailed audit logs by decorating Web API Methods and Controllers with an action filter attribute, or by using a middleware. Includes support for ASP.NET Core.  "
461,5283,"Apart from the _FileLog_, _EventLog_ and _Dynamic_ event storage providers, there are others included in different packages:  | Package | Description ------------- | ------------------- | ------------------ @abstr_image | @abstr_hyperlink | Store the events in an Azure Cosmos DB container, in JSON format. @abstr_image | @abstr_hyperlink | Store the events in an Azure Blob Storage container or an Azure Table using the legacy client @abstr_hyperlink . @abstr_image | @abstr_hyperlink | Store the events in an Azure Blob Storage container using the latest client @abstr_hyperlink . @abstr_image | @abstr_hyperlink | Store the audit events in Amazon DynamoDB tables. @abstr_image | @abstr_hyperlink | Store the audit events in Elasticsearch indices. @abstr_image | @abstr_hyperlink | Store the audit events using Apache log @abstr_number net™. @abstr_image | @abstr_hyperlink | Store the events in a Mongo DB Collection, in BSON format. @abstr_image | @abstr_hyperlink | Store the events as rows in MySQL database, in JSON format. @abstr_image | @abstr_hyperlink | Store the audit events using NLog™. @abstr_image | @abstr_hyperlink | Store the events as rows in a PostgreSQL database, in JSON format. @abstr_image | @abstr_hyperlink | Store Audit Logs in a Redis database as String, List, Hash, Sorted Set or publishing to a Redis PubSub channel. @abstr_image | @abstr_hyperlink | Store the events as rows in a SQL Table, in JSON format. @abstr_image | @abstr_hyperlink | Send Audit Logs as UDP datagrams to a network. @abstr_image | @abstr_hyperlink | Store the audit events in Amazon QLDB (Quantum Ledger Database). @abstr_image | @abstr_hyperlink | Stream the audit events to an Apache Kafka server.  "
461,5284,For detailed information on changes in new release refer to the @abstr_hyperlink .  
461,5285,"If you like this project please contribute in any of the following ways:    * @abstr_hyperlink this project on GitHub.   * Request a new feature or expose any bug you found by creating a @abstr_hyperlink .   * Ask any questions about the library on @abstr_hyperlink .   * Subscribe to and use the @abstr_hyperlink .   * Support the project by @abstr_hyperlink : @abstr_hyperlink   * Spread the word by blogging about it, or sharing it on social networks:  @abstr_hyperlink @abstr_hyperlink    * Make a donation via PayPal: @abstr_hyperlink   "
462,5286,"ObjectiveSQL is an ORM framework in Java based on ActiveRecord pattern, which encourages rapid development and clean, codes with the least, and convention over configuration.     * With one annotation your Class has fully featured capabilities of SQL programming   * Easy to relational(has_one, has_many and belongs_to) query and paged query   * Writing SQL expressions(arithmetic, comparison and logical) using Java syntax    "
462,5287," If your project focuses on data analysis based on relation database, and a lot of arithmetic expressions in SQL statement. ObjectiveSQL will help you write expressions conveniently and safely using Java syntax   * If you don’t want to write Java codes of database access and various configuration files, ObjectiveSQL's dynamic code generation will help you access the database without coding     "
462,5288,@abstr_image  
462,5289, 
462,5290,"Preferences/Settings -> Plugins -> Search with ""ObjectiveSql"" in market -> Install  "
462,5291,@abstr_code_section  @abstr_code_section  Refer to the @abstr_hyperlink for more configuration  
462,5292,"ObjectiveSQL provides full example for various databases below, You can open it directly with IntelliJ IDEA as a standalone project. In fact, they are not just examples, but also unit tests of ObjectiveSQL in various databases.  If you want to run without configuration, you can try: @abstr_hyperlink  Others: @abstr_hyperlink , @abstr_hyperlink , @abstr_hyperlink , @abstr_hyperlink , @abstr_hyperlink  "
462,5293, You define just a JavaBean with one annotation @abstr_code_section   
462,5294,@abstr_code_section  
462,5295,@abstr_code_section  
462,5296,@abstr_code_section  
462,5297,@abstr_code_section  
462,5298,@abstr_code_section  @abstr_code_section  
462,5299, @abstr_hyperlink   * @abstr_hyperlink    
