,section-id,file-id,url,heading,Codes with >= 2 votes
1175,1176,96,https://github.com/petrjanda/ICDM2015,# Feature extraction:,1
1176,1177,97,https://github.com/harrywithcode/elasticsearch-definitive-guide,# The Definitive Guide to Elasticsearch,16
1177,1178,97,https://github.com/harrywithcode/elasticsearch-definitive-guide,## Building the Definitive Guide,36
1178,1179,97,https://github.com/harrywithcode/elasticsearch-definitive-guide,# clone this repo,-
1179,1180,97,https://github.com/harrywithcode/elasticsearch-definitive-guide,# clone the docs build infrastructure,-
1180,1181,97,https://github.com/harrywithcode/elasticsearch-definitive-guide,# Build HTML and open a browser,-
1181,1182,97,https://github.com/harrywithcode/elasticsearch-definitive-guide,## Supported versions,4
1182,1183,97,https://github.com/harrywithcode/elasticsearch-definitive-guide,## Contributing,7
1183,1184,97,https://github.com/harrywithcode/elasticsearch-definitive-guide,## License,5
1184,1185,98,https://github.com/taf2/Recorderjs,# Recorder.js,1
1185,1186,98,https://github.com/taf2/Recorderjs,## A plugin for recording/exporting the output of Web Audio API nodes,1
1186,1187,98,https://github.com/taf2/Recorderjs,### Syntax,3
1187,1188,98,https://github.com/taf2/Recorderjs,#### Constructor,3
1188,1189,98,https://github.com/taf2/Recorderjs,##,-
1189,1190,98,https://github.com/taf2/Recorderjs,#### Config,3
1190,1191,98,https://github.com/taf2/Recorderjs,##,-
1191,1192,98,https://github.com/taf2/Recorderjs,#### Instance Methods,3
1192,1193,98,https://github.com/taf2/Recorderjs,#### Utility Methods (static),3
1193,1194,98,https://github.com/taf2/Recorderjs,## License (MIT),5
1194,1195,99,https://github.com/pombredanne/pyqver,# pyqver - query required Python version,1
1195,1196,99,https://github.com/pombredanne/pyqver,## INTRODUCTION,1
1196,1197,99,https://github.com/pombredanne/pyqver,## REQUIREMENTS,3
1197,1198,99,https://github.com/pombredanne/pyqver,## USAGE,3
1198,1199,99,https://github.com/pombredanne/pyqver,## BUGS,3
1199,1200,100,https://github.com/antlinker/go-mqtt,# MQTT　golang 客户端,-
1200,1201,100,https://github.com/antlinker/go-mqtt,## 支持,-
1201,1202,100,https://github.com/antlinker/go-mqtt,## 获取,-
1202,1203,100,https://github.com/antlinker/go-mqtt,## 例子,-
1203,1204,100,https://github.com/antlinker/go-mqtt,## API使用,-
1204,1205,100,https://github.com/antlinker/go-mqtt,### 客户端创建,-
1205,1206,100,https://github.com/antlinker/go-mqtt,### 连接事件,-
1206,1207,100,https://github.com/antlinker/go-mqtt,#### 例子,-
1207,1208,100,https://github.com/antlinker/go-mqtt,### 断开连接事件,-
1208,1209,100,https://github.com/antlinker/go-mqtt,#### 例子,-
1209,1210,100,https://github.com/antlinker/go-mqtt,### 订阅事件,-
1210,1211,100,https://github.com/antlinker/go-mqtt,#### 例子,-
1211,1212,100,https://github.com/antlinker/go-mqtt,### 发布消息事件,-
1212,1213,100,https://github.com/antlinker/go-mqtt,#### 例子,-
1213,1214,100,https://github.com/antlinker/go-mqtt,### 接收消息事件,-
1214,1215,100,https://github.com/antlinker/go-mqtt,#### 例子,-
1215,1216,100,https://github.com/antlinker/go-mqtt,### 取消订阅事件,-
1216,1217,100,https://github.com/antlinker/go-mqtt,#### 例子,-
1217,1218,100,https://github.com/antlinker/go-mqtt,### 报文发送接收事件,-
1218,1219,100,https://github.com/antlinker/go-mqtt,#### 例子,-
1219,1220,101,https://github.com/alanwgeorge/Android-CleanArchitecture,# Android-CleanArchitecture [![Build Status](https://travis-ci.org/android10/Android-CleanArchitecture.svg?branch=master)](https://travis-ci.org/android10/Android-CleanArchitecture),16
1220,1221,101,https://github.com/alanwgeorge/Android-CleanArchitecture,## Clean architecture,6
1221,1222,101,https://github.com/alanwgeorge/Android-CleanArchitecture,## Architectural approach,6
1222,1223,101,https://github.com/alanwgeorge/Android-CleanArchitecture,## Architectural reactive approach,6
1223,1224,101,https://github.com/alanwgeorge/Android-CleanArchitecture,## Local Development,3
1224,1225,101,https://github.com/alanwgeorge/Android-CleanArchitecture,## Discussions,6
1225,1226,101,https://github.com/alanwgeorge/Android-CleanArchitecture,## Code style,6
1226,1227,101,https://github.com/alanwgeorge/Android-CleanArchitecture,## License,5
0,4923,436,https://github.com/zhougr1993/DeepInterestNetwork,# DeepInterestNetwork,1
1,4924,436,https://github.com/zhougr1993/DeepInterestNetwork,## Important Statement,12
2,4925,436,https://github.com/zhougr1993/DeepInterestNetwork,## Introduction,156
3,4926,436,https://github.com/zhougr1993/DeepInterestNetwork,## Requirements,3
4,4927,436,https://github.com/zhougr1993/DeepInterestNetwork,## Download dataset and preprocess,3
5,4928,436,https://github.com/zhougr1993/DeepInterestNetwork,## Training and Evaluation,3
6,4929,436,https://github.com/zhougr1993/DeepInterestNetwork,## Dice,3
7,4930,437,https://github.com/wellcaffeinated/PhysicsJS,# This project is no longer maintained,16
8,4931,437,https://github.com/wellcaffeinated/PhysicsJS,# PhysicsJS,1
9,4932,437,https://github.com/wellcaffeinated/PhysicsJS,## Usage,3
10,4933,437,https://github.com/wellcaffeinated/PhysicsJS,## Contributing,7
11,4934,437,https://github.com/wellcaffeinated/PhysicsJS,### Pull Requests,7
12,4935,437,https://github.com/wellcaffeinated/PhysicsJS,## License MIT,5
13,4936,438,https://github.com/YousefED/typescript-json-schema,# typescript-json-schema,1
14,4937,438,https://github.com/YousefED/typescript-json-schema,## Features,13
15,4938,438,https://github.com/YousefED/typescript-json-schema,## Usage,3
16,4939,438,https://github.com/YousefED/typescript-json-schema,### Command line,3
17,4940,438,https://github.com/YousefED/typescript-json-schema,### Programmatic use,3
18,4941,438,https://github.com/YousefED/typescript-json-schema,### Annotations,3
19,4942,438,https://github.com/YousefED/typescript-json-schema,### `integer` type alias,3
20,4943,438,https://github.com/YousefED/typescript-json-schema,### `require` a variable from a file,3
21,4944,438,https://github.com/YousefED/typescript-json-schema,## Background,16
22,4945,438,https://github.com/YousefED/typescript-json-schema,## Debugging,3
23,4946,439,https://github.com/harjot-oberai/MaterialShadows,# MaterialShadows,12
24,4947,439,https://github.com/harjot-oberai/MaterialShadows,# Usage,3
25,4948,439,https://github.com/harjot-oberai/MaterialShadows,# Third Party Bindings,6
26,4949,439,https://github.com/harjot-oberai/MaterialShadows,# How does this work ?,135
27,4950,439,https://github.com/harjot-oberai/MaterialShadows,# Example Usage 1 (Simple),3
28,4951,439,https://github.com/harjot-oberai/MaterialShadows,#### XML,3
29,4952,439,https://github.com/harjot-oberai/MaterialShadows,#### Result,3
30,4953,439,https://github.com/harjot-oberai/MaterialShadows,# Example Usage 2 (Offset),3
31,4954,439,https://github.com/harjot-oberai/MaterialShadows,#### XML,3
32,4955,439,https://github.com/harjot-oberai/MaterialShadows,#### Result,3
33,4956,439,https://github.com/harjot-oberai/MaterialShadows,# Example Usage 3 (Shadow intensity),3
34,4957,439,https://github.com/harjot-oberai/MaterialShadows,#### XML,3
35,4958,439,https://github.com/harjot-oberai/MaterialShadows,#### Result,3
36,4959,439,https://github.com/harjot-oberai/MaterialShadows,# Example Usage 4 (Semi-transparent views),3
37,4960,439,https://github.com/harjot-oberai/MaterialShadows,#### XML,3
38,4961,439,https://github.com/harjot-oberai/MaterialShadows,#### Result,3
39,4962,439,https://github.com/harjot-oberai/MaterialShadows,# Using MaterialShadows with custom ViewGroups,3
40,4963,439,https://github.com/harjot-oberai/MaterialShadows,# Documentation,3
41,4964,439,https://github.com/harjot-oberai/MaterialShadows,# Limitations,3
42,4965,439,https://github.com/harjot-oberai/MaterialShadows,# Credits,5
43,4966,439,https://github.com/harjot-oberai/MaterialShadows,# License,5
44,4967,440,https://github.com/circe/circe,# circe,123
45,4968,440,https://github.com/circe/circe,## Community,5
46,4969,440,https://github.com/circe/circe,### Adopters,56
47,4970,440,https://github.com/circe/circe,### Other circe organization projects,67
48,4971,440,https://github.com/circe/circe,### Related projects,6
49,4972,440,https://github.com/circe/circe,### Examples,6
50,4973,440,https://github.com/circe/circe,## Contributors and participation,7
51,4974,440,https://github.com/circe/circe,## License,5
52,4975,441,https://github.com/Rich-Harris/degit,# degit â€”Â straightforward project scaffolding,13
53,4976,441,https://github.com/Rich-Harris/degit,## Installation,3
54,4977,441,https://github.com/Rich-Harris/degit,## Usage,3
55,4978,441,https://github.com/Rich-Harris/degit,### Basics,3
56,4979,441,https://github.com/Rich-Harris/degit,# these commands are equivalent,8
57,4980,441,https://github.com/Rich-Harris/degit,# download from GitLab,8
58,4981,441,https://github.com/Rich-Harris/degit,# download from BitBucket,8
59,4982,441,https://github.com/Rich-Harris/degit,# download from Sourcehut,8
60,4983,441,https://github.com/Rich-Harris/degit,"### Specify a tag, branch or commit",3
61,4984,441,https://github.com/Rich-Harris/degit,### Create a new folder for the project,3
62,4985,441,https://github.com/Rich-Harris/degit,### Specify a subdirectory,3
63,4986,441,https://github.com/Rich-Harris/degit,### HTTPS proxying,3
64,4987,441,https://github.com/Rich-Harris/degit,### Private repositories,3
65,4988,441,https://github.com/Rich-Harris/degit,### See all options,3
66,4989,441,https://github.com/Rich-Harris/degit,## Not supported,37
67,4990,441,https://github.com/Rich-Harris/degit,"## Wait, isn't this just `git clone --depth 1`?",24
68,4991,441,https://github.com/Rich-Harris/degit,## JavaScript API,3
69,4992,441,https://github.com/Rich-Harris/degit,## Actions,3
70,4993,441,https://github.com/Rich-Harris/degit,### clone,3
71,4994,441,https://github.com/Rich-Harris/degit,### remove,3
72,4995,441,https://github.com/Rich-Harris/degit,## See also,6
73,4996,441,https://github.com/Rich-Harris/degit,## License,5
74,4997,442,https://github.com/lucasb-eyer/pydensecrf,### Problems on Windows/VS,3
75,4998,442,https://github.com/lucasb-eyer/pydensecrf,# Or alternatively: d.setUnary(ConstUnary(U)),8
76,4999,442,https://github.com/lucasb-eyer/pydensecrf,### Getting a Unary,3
77,5000,442,https://github.com/lucasb-eyer/pydensecrf,"# This adds the color-independent term, features are the locations only.",8
78,5001,442,https://github.com/lucasb-eyer/pydensecrf,"# This adds the color-dependent term, i.e. features are (x,y,r,g,b).",8
79,5002,442,https://github.com/lucasb-eyer/pydensecrf,"# im is an image-array, e.g. im.dtype == np.uint8 and im.shape == (640,480,3)",8
80,5003,442,https://github.com/lucasb-eyer/pydensecrf,### Non-RGB bilateral,3
81,5004,442,https://github.com/lucasb-eyer/pydensecrf,### Compatibilities,3
82,5005,442,https://github.com/lucasb-eyer/pydensecrf,### Kernels,3
83,5006,442,https://github.com/lucasb-eyer/pydensecrf,### Normalizations,3
84,5007,442,https://github.com/lucasb-eyer/pydensecrf,### Kernel weight,36
85,5008,442,https://github.com/lucasb-eyer/pydensecrf,### Pairwise potentials for N-D,3
86,5009,442,https://github.com/lucasb-eyer/pydensecrf,# Go increment the version in setup.py,8
87,5010,443,https://github.com/bioinf-jku/SNNs,# Self-Normalizing Networks,1
88,5011,443,https://github.com/bioinf-jku/SNNs,## Versions,3
89,5012,443,https://github.com/bioinf-jku/SNNs,#### Note for Tensorflow >= 1.4 users,3
90,5013,443,https://github.com/bioinf-jku/SNNs,#### Note for Tensorflow >= 2.0 users,3
91,5014,443,https://github.com/bioinf-jku/SNNs,#### Note for Pytorch users,3
92,5015,443,https://github.com/bioinf-jku/SNNs,## Tutorials,3
93,5016,443,https://github.com/bioinf-jku/SNNs,### Tensorflow 1.x,3
94,5017,443,https://github.com/bioinf-jku/SNNs,### Tensorflow 2.x (Keras),3
95,5018,443,https://github.com/bioinf-jku/SNNs,### Pytorch,3
96,5019,443,https://github.com/bioinf-jku/SNNs,## Further material,6
97,5020,443,https://github.com/bioinf-jku/SNNs,### Design novel SELU functions (Tensorflow 1.x),36
98,5021,443,https://github.com/bioinf-jku/SNNs,### Basic python functions to implement SNNs (Tensorflow 1.x),36
99,5022,443,https://github.com/bioinf-jku/SNNs,### Notebooks and code to produce Figure 1 (Tensorflow 1.x),36
100,5023,443,https://github.com/bioinf-jku/SNNs,### Calculations and numeric checks of the theorems (Mathematica),36
101,5024,443,https://github.com/bioinf-jku/SNNs,"### UCI, Tox21 and HTRU2 data sets",6
102,5025,444,https://github.com/Redth/PushSharp,## Sample Usage,3
103,5026,444,https://github.com/Redth/PushSharp,### APNS Sample Usage,3
104,5027,444,https://github.com/Redth/PushSharp,#### Apple Notification Payload,6
105,5028,444,https://github.com/Redth/PushSharp,#### Apple APNS Feedback Service,3
106,5029,444,https://github.com/Redth/PushSharp,### GCM/FCM Sample Usage,3
107,5030,444,https://github.com/Redth/PushSharp,#### Components of a GCM/FCM Notification,6
108,5031,444,https://github.com/Redth/PushSharp,### WNS Sample Usage,3
109,5032,444,https://github.com/Redth/PushSharp,## How to Migrate from PushSharp 2.x to 3.x and higher,36
110,5033,444,https://github.com/Redth/PushSharp,## Roadmap,4
111,5034,445,https://github.com/go-acme/lego,# ![lego](./docs/static/images/logo.png),1
112,5035,445,https://github.com/go-acme/lego,## Features,13
113,5036,445,https://github.com/go-acme/lego,## Installation,3
114,5037,445,https://github.com/go-acme/lego,## Usage,3
115,5038,445,https://github.com/go-acme/lego,## Documentation,36
116,5039,445,https://github.com/go-acme/lego,## DNS providers,36
117,5040,446,https://github.com/fpinscala/fpinscala,### Setup build environment,3
118,5041,446,https://github.com/fpinscala/fpinscala,### Building,3
119,5042,447,https://github.com/learnbyexample/Command-line-text-processing,# Command Line Text Processing,14
120,5043,447,https://github.com/learnbyexample/Command-line-text-processing,## Ebooks,6
121,5044,447,https://github.com/learnbyexample/Command-line-text-processing,## Chapters,46
122,5045,447,https://github.com/learnbyexample/Command-line-text-processing,## Webinar recordings,6
123,5046,447,https://github.com/learnbyexample/Command-line-text-processing,## Exercises,36
124,5047,447,https://github.com/learnbyexample/Command-line-text-processing,## Contributing,7
125,5048,447,https://github.com/learnbyexample/Command-line-text-processing,## Acknowledgements,5
126,5049,447,https://github.com/learnbyexample/Command-line-text-processing,## License,5
127,5050,448,https://github.com/TUNER88/iOSSystemSoundsLibrary,##How to use in your project:,3
128,5051,448,https://github.com/TUNER88/iOSSystemSoundsLibrary,####Play sound using SystemSoundID,3
129,5052,448,https://github.com/TUNER88/iOSSystemSoundsLibrary,####Play sound using file url,3
130,5053,449,https://github.com/justmarkham/DAT8,## DAT8 Course Repository,-
131,5054,449,https://github.com/justmarkham/DAT8,### Before the Course Begins,-
132,5055,449,https://github.com/justmarkham/DAT8,### Python Resources,-
133,5056,449,https://github.com/justmarkham/DAT8,### Submission Forms,-
134,5057,449,https://github.com/justmarkham/DAT8,### [Course project](project/README.md),-
135,5058,449,https://github.com/justmarkham/DAT8,### [Comparison of machine learning models](other/model_comparison.md),-
136,5059,449,https://github.com/justmarkham/DAT8,### [Comparison of model evaluation procedures and metrics](other/model_evaluation_comparison.md),-
137,5060,449,https://github.com/justmarkham/DAT8,### [Advice for getting better at data science](other/advice.md),-
138,5061,449,https://github.com/justmarkham/DAT8,### [Additional resources](#additional-resources-1),-
139,5062,449,https://github.com/justmarkham/DAT8,### Class 1: Introduction to Data Science,-
140,5063,449,https://github.com/justmarkham/DAT8,### Class 2: Command Line and Version Control,-
141,5064,449,https://github.com/justmarkham/DAT8,### Class 3: Data Reading and Cleaning,-
142,5065,449,https://github.com/justmarkham/DAT8,### Class 4: Exploratory Data Analysis,-
143,5066,449,https://github.com/justmarkham/DAT8,### Class 5: Visualization,-
144,5067,449,https://github.com/justmarkham/DAT8,### Class 6: Machine Learning,-
145,5068,449,https://github.com/justmarkham/DAT8,### Class 7: Getting Data,-
146,5069,449,https://github.com/justmarkham/DAT8,### Class 8: K-Nearest Neighbors,-
147,5070,449,https://github.com/justmarkham/DAT8,### Class 9: Basic Model Evaluation,-
148,5071,449,https://github.com/justmarkham/DAT8,### Class 10: Linear Regression,-
149,5072,449,https://github.com/justmarkham/DAT8,### Class 11: First Project Presentation,-
150,5073,449,https://github.com/justmarkham/DAT8,### Class 12: Logistic Regression,-
151,5074,449,https://github.com/justmarkham/DAT8,### Class 13: Advanced Model Evaluation,-
152,5075,449,https://github.com/justmarkham/DAT8,### Class 14: Naive Bayes and Text Data,-
153,5076,449,https://github.com/justmarkham/DAT8,### Class 15: Natural Language Processing,-
154,5077,449,https://github.com/justmarkham/DAT8,### Class 16: Kaggle Competition,-
155,5078,449,https://github.com/justmarkham/DAT8,### Class 17: Decision Trees,-
156,5079,449,https://github.com/justmarkham/DAT8,### Class 18: Ensembling,-
157,5080,449,https://github.com/justmarkham/DAT8,### Class 19: Advanced scikit-learn and Clustering,-
158,5081,449,https://github.com/justmarkham/DAT8,### Class 20: Regularization and Regular Expressions,-
159,5082,449,https://github.com/justmarkham/DAT8,### Class 21: Course Review and Final Project Presentation,-
160,5083,449,https://github.com/justmarkham/DAT8,### Class 22: Final Project Presentation,-
161,5084,449,https://github.com/justmarkham/DAT8,## Additional Resources,-
162,5085,449,https://github.com/justmarkham/DAT8,### Tidy Data,-
163,5086,449,https://github.com/justmarkham/DAT8,### Databases and SQL,-
164,5087,449,https://github.com/justmarkham/DAT8,### Recommendation Systems,-
165,5088,450,https://github.com/MicrosoftDocs/live-share,# Visual Studio Live Share Docs & Feedback,16
166,5089,450,https://github.com/MicrosoftDocs/live-share,## Quickstarts,67
167,5090,450,https://github.com/MicrosoftDocs/live-share,## How-tos,367
168,5091,450,https://github.com/MicrosoftDocs/live-share,## Reference,6
169,5092,450,https://github.com/MicrosoftDocs/live-share,## Resources,6
170,5093,450,https://github.com/MicrosoftDocs/live-share,## Community-created content,6
171,5094,450,https://github.com/MicrosoftDocs/live-share,## Download and install Visual Studio Live Share,3
172,5095,450,https://github.com/MicrosoftDocs/live-share,## Contributing & Feedback,67
173,5096,450,https://github.com/MicrosoftDocs/live-share,## License,5
174,5097,451,https://github.com/Attendize/Attendize,# Attendize,136
175,5098,451,https://github.com/Attendize/Attendize,## Current Features (v2.X.X),1
176,5099,451,https://github.com/Attendize/Attendize,## Minimum Requirements,3
177,5100,451,https://github.com/Attendize/Attendize,## Contributing,7
178,5101,451,https://github.com/Attendize/Attendize,## Submitting an issue,6
179,5102,451,https://github.com/Attendize/Attendize,## Installation,36
180,5103,451,https://github.com/Attendize/Attendize,## Testing,3
181,5104,451,https://github.com/Attendize/Attendize,"# If the testing db does not exist yet, please create it",8
182,5105,451,https://github.com/Attendize/Attendize,# Run the test suite,8
183,5106,451,https://github.com/Attendize/Attendize,## Troubleshooting,36
184,5107,451,https://github.com/Attendize/Attendize,## License,5
185,5108,451,https://github.com/Attendize/Attendize,## Code of Conduct,5
186,5109,452,https://github.com/voat/voat,# Quick Status Updates,14
187,5110,452,https://github.com/voat/voat,# Voat Branch for .NET Core Port (With the PostgreSQL Branch Merged),14
188,5111,453,https://github.com/groupon/greenscreen,# Greenscreen,1
189,5112,453,https://github.com/groupon/greenscreen,## How to Use,3
190,5113,453,https://github.com/groupon/greenscreen,### Home,3
191,5114,453,https://github.com/groupon/greenscreen,### Channels,3
192,5115,453,https://github.com/groupon/greenscreen,### Chromecasts,3
193,5116,453,https://github.com/groupon/greenscreen,### Alerts,3
194,5117,453,https://github.com/groupon/greenscreen,### Channel Takeover,3
195,5118,453,https://github.com/groupon/greenscreen,## Getting Started: Local,3
196,5119,453,https://github.com/groupon/greenscreen,### Installing dependencies,3
197,5120,453,https://github.com/groupon/greenscreen,### Registering your Application,3
198,5121,453,https://github.com/groupon/greenscreen,### Registering your Chromecasts,3
199,5122,453,https://github.com/groupon/greenscreen,### Setting up your Chromecasts,3
200,5123,453,https://github.com/groupon/greenscreen,### Application Config,3
201,5124,453,https://github.com/groupon/greenscreen,### Starting the Server,3
202,5125,453,https://github.com/groupon/greenscreen,## Developing,3
203,5126,453,https://github.com/groupon/greenscreen,## Tests,3
204,5127,453,https://github.com/groupon/greenscreen,## Known Issues,3
205,5128,453,https://github.com/groupon/greenscreen,## Troubleshooting,3
206,5129,453,https://github.com/groupon/greenscreen,## Security,3
207,5130,453,https://github.com/groupon/greenscreen,"#### Good luck, and happy casting! :)",8
208,5131,454,https://github.com/sysown/proxysql,### Installation,3
209,5132,454,https://github.com/sysown/proxysql,#### Ubuntu / Debian:,3
210,5133,454,https://github.com/sysown/proxysql,#### Red Hat / CentOS:,3
211,5134,454,https://github.com/sysown/proxysql,#### Amazon Linux Servers (AMI):,3
212,5135,454,https://github.com/sysown/proxysql,### Service management,3
213,5136,454,https://github.com/sysown/proxysql,#### Starting ProxySQL:,3
214,5137,454,https://github.com/sysown/proxysql,#### Stopping ProxySQL:,3
215,5138,454,https://github.com/sysown/proxysql,#### Restarting ProxySQL:,3
216,5139,454,https://github.com/sysown/proxysql,#### Reinitializing ProxySQL from the config file (after first startup the DB file is used instead of the config file):,3
217,5140,454,https://github.com/sysown/proxysql,# If you are using the init script run:,8
218,5141,454,https://github.com/sysown/proxysql,# or,8
219,5142,454,https://github.com/sysown/proxysql,# If you are using the systemd unit file run:,8
220,5143,454,https://github.com/sysown/proxysql,# or,8
221,5144,454,https://github.com/sysown/proxysql,### Upgrades,3
222,5145,454,https://github.com/sysown/proxysql,### How to check the ProxySQL version,3
223,5146,454,https://github.com/sysown/proxysql,### Configuring ProxySQL via the `admin interface`,3
224,5147,454,https://github.com/sysown/proxysql,#### Configuring ProxySQL through the admin interface,3
225,5148,454,https://github.com/sysown/proxysql,#### Configuring ProxySQL through the config file,3
226,5149,455,https://github.com/EasyIME/PIME,# PIME,135
227,5150,455,https://github.com/EasyIME/PIME,# Development,3
228,5151,455,https://github.com/EasyIME/PIME,## Tool Requirements,3
229,5152,455,https://github.com/EasyIME/PIME,## How to Build,3
230,5153,455,https://github.com/EasyIME/PIME,## TSF References,6
231,5154,455,https://github.com/EasyIME/PIME,## Windows ACL (Access Control List) references,6
232,5155,455,https://github.com/EasyIME/PIME,# Install,3
233,5156,455,https://github.com/EasyIME/PIME,# Uninstall,3
234,5157,455,https://github.com/EasyIME/PIME,# Bug Report,6
235,5158,456,https://github.com/fontsource/fontsource,# Fontsource,16
236,5159,456,https://github.com/fontsource/fontsource,##,12
237,5160,456,https://github.com/fontsource/fontsource,## API,6
238,5161,456,https://github.com/fontsource/fontsource,## Migrating from previous versions,6
239,5162,456,https://github.com/fontsource/fontsource,## Adding New Fonts,37
240,5163,456,https://github.com/fontsource/fontsource,## Licensing,5
241,5164,456,https://github.com/fontsource/fontsource,## Other Notes,7
242,5165,457,https://github.com/pagekit/vue-resource,# vue-resource [![Build](https://circleci.com/gh/pagekit/vue-resource.svg?style=shield)](https://circleci.com/gh/pagekit/vue-resource) [![Downloads](https://img.shields.io/npm/dm/vue-resource.svg)](https://www.npmjs.com/package/vue-resource) [![jsdelivr](https://data.jsdelivr.com/v1/package/npm/vue-resource/badge?style=rounded)](https://www.jsdelivr.com/package/npm/vue-resource) [![Version](https://img.shields.io/npm/v/vue-resource.svg)](https://www.npmjs.com/package/vue-resource) [![License](https://img.shields.io/npm/l/vue-resource.svg)](https://www.npmjs.com/package/vue-resource),1
243,5166,457,https://github.com/pagekit/vue-resource,## Features,1
244,5167,457,https://github.com/pagekit/vue-resource,## Installation,3
245,5168,457,https://github.com/pagekit/vue-resource,### CDN,36
246,5169,457,https://github.com/pagekit/vue-resource,## Example,3
247,5170,457,https://github.com/pagekit/vue-resource,## Documentation,6
248,5171,457,https://github.com/pagekit/vue-resource,## Changelog,4
249,5172,457,https://github.com/pagekit/vue-resource,## Contribution,7
250,5173,457,https://github.com/pagekit/vue-resource,## License,5
251,5174,458,https://github.com/watson-developer-cloud/python-sdk,# Watson Developer Cloud Python SDK,1
252,5175,458,https://github.com/watson-developer-cloud/python-sdk,## Deprecated builds,4
253,5176,458,https://github.com/watson-developer-cloud/python-sdk,## Announcements,4
254,5177,458,https://github.com/watson-developer-cloud/python-sdk,### Natural Language Classifier deprecation,46
255,5178,458,https://github.com/watson-developer-cloud/python-sdk,### Updating endpoint URLs from watsonplatform.net,46
256,5179,458,https://github.com/watson-developer-cloud/python-sdk,### Personality Insights deprecation,46
257,5180,458,https://github.com/watson-developer-cloud/python-sdk,### Visual Recognition deprecation,4
258,5181,458,https://github.com/watson-developer-cloud/python-sdk,### Compare and Comply deprecation,46
259,5182,458,https://github.com/watson-developer-cloud/python-sdk,## Before you begin,3
260,5183,458,https://github.com/watson-developer-cloud/python-sdk,## Installation,3
261,5184,458,https://github.com/watson-developer-cloud/python-sdk,## Examples,36
262,5185,458,https://github.com/watson-developer-cloud/python-sdk,## Running in IBM Cloud,3
263,5186,458,https://github.com/watson-developer-cloud/python-sdk,## Authentication,3
264,5187,458,https://github.com/watson-developer-cloud/python-sdk,### Getting credentials,3
265,5188,458,https://github.com/watson-developer-cloud/python-sdk,### Supplying credentials,3
266,5189,458,https://github.com/watson-developer-cloud/python-sdk,#### Credential file,3
267,5190,458,https://github.com/watson-developer-cloud/python-sdk,#### Environment Variables,3
268,5191,458,https://github.com/watson-developer-cloud/python-sdk,#### Manually,3
269,5192,458,https://github.com/watson-developer-cloud/python-sdk,### IAM,3
270,5193,458,https://github.com/watson-developer-cloud/python-sdk,#### Supplying the API key,3
271,5194,458,https://github.com/watson-developer-cloud/python-sdk,"# In the constructor, letting the SDK manage the token",8
272,5195,458,https://github.com/watson-developer-cloud/python-sdk,#### Generating bearer tokens using API key,3
273,5196,458,https://github.com/watson-developer-cloud/python-sdk,# In your API endpoint use this to generate new bearer tokens,8
274,5197,458,https://github.com/watson-developer-cloud/python-sdk,##### Supplying the bearer token,3
275,5198,458,https://github.com/watson-developer-cloud/python-sdk,"# in the constructor, assuming control of managing the token",8
276,5199,458,https://github.com/watson-developer-cloud/python-sdk,### Username and password,3
277,5200,458,https://github.com/watson-developer-cloud/python-sdk,### No Authentication,3
278,5201,458,https://github.com/watson-developer-cloud/python-sdk,## Python version,3
279,5202,458,https://github.com/watson-developer-cloud/python-sdk,## Questions,6
280,5203,458,https://github.com/watson-developer-cloud/python-sdk,## Changes for v1.0,4
281,5204,458,https://github.com/watson-developer-cloud/python-sdk,## Changes for v2.0,4
282,5205,458,https://github.com/watson-developer-cloud/python-sdk,## Changes for v3.0,4
283,5206,458,https://github.com/watson-developer-cloud/python-sdk,## Changes for v4.0,4
284,5207,458,https://github.com/watson-developer-cloud/python-sdk,## Migration,346
285,5208,458,https://github.com/watson-developer-cloud/python-sdk,## Configuring the http client (Supported from v1.1.0),3
286,5209,458,https://github.com/watson-developer-cloud/python-sdk,## Disable SSL certificate verification,3
287,5210,458,https://github.com/watson-developer-cloud/python-sdk,## Setting the service url,3
288,5211,458,https://github.com/watson-developer-cloud/python-sdk,## Sending request headers,3
289,5212,458,https://github.com/watson-developer-cloud/python-sdk,## Parsing HTTP response information,3
290,5213,458,https://github.com/watson-developer-cloud/python-sdk,## Getting the transaction ID,3
291,5214,458,https://github.com/watson-developer-cloud/python-sdk,### Suceess,3
292,5215,458,https://github.com/watson-developer-cloud/python-sdk,### Failure,3
293,5216,458,https://github.com/watson-developer-cloud/python-sdk,## Using Websockets,3
294,5217,458,https://github.com/watson-developer-cloud/python-sdk,## Cloud Pak for Data,3
295,5218,458,https://github.com/watson-developer-cloud/python-sdk,"### 1) Supplying the username, password and authentication url",3
296,5219,458,https://github.com/watson-developer-cloud/python-sdk,### 2) Supplying the access token,3
297,5220,458,https://github.com/watson-developer-cloud/python-sdk,## Logging,3
298,5221,458,https://github.com/watson-developer-cloud/python-sdk,### Enable logging,3
299,5222,458,https://github.com/watson-developer-cloud/python-sdk,### Low level request and response dump,3
300,5223,458,https://github.com/watson-developer-cloud/python-sdk,## Dependencies,3
301,5224,458,https://github.com/watson-developer-cloud/python-sdk,## Contributing,7
302,5225,458,https://github.com/watson-developer-cloud/python-sdk,## Featured Projects,6
303,5226,458,https://github.com/watson-developer-cloud/python-sdk,## License,5
304,5227,459,https://github.com/davidcelis/recommendable,# Recommendable,16
305,5228,459,https://github.com/davidcelis/recommendable,## Requirements,3
